"FUA","ForestsPct","Forests_area_cv","Forests_area_mean","Forests_cohesion","Forests_contig_mean","Forests_division","Forests_edgeD","WetlandsPct","HerbaceousPct","ArtificialPct","Artificial_cohesion","Artificial_contig_mean","Forests_UrbanFabric1500","Artificial_UrbanFabric1000","Vegetation_Roads1500","Roads_cohesion","Roads_contig_mean","Roads_edgeD","Indus_cohesion","Indus_contig_mean","UrbanFabric_cohesion","UrbanFabric_contig_mean","ImperviousPct"
"BE009L1",-0.362753785597136,-0.349114180916901,-0.358924301980018,0.142543021222785,0.705662699075922,0.317214874011475,0.289751821070814,-0.185834707707411,-0.341523159235207,0.0264610090731857,0.128131814306156,0.640513975530724,-0.246938242239751,-0.234276471332188,-0.566076546475189,0.798584875433263,0.668590837807297,1.20778580465614,-0.150876395013111,-0.18599303036887,1.25802300043118,0.648844898581821,1.01869935119385
"BE010L1",-1.1238774008477,-1.02154898404264,-0.580068181450395,-2.08591699741496,-2.07671451203916,0.391867379592825,-1.16365023876953,-0.327918175570412,-0.300932571621379,-0.0631984075633787,-1.11137522691497,-0.22096778375718,-0.335521216951543,-0.116857122745026,-1.2866645735411,1.05385750851905,0.488582564270962,1.43875364863377,0.504098229880656,-0.21325811780403,0.603232293986227,-0.777520216109578,2.11418515655218
"BG001L2",1.23024727875948,3.61159209513766,0.801091740638037,0.740021711143417,-0.263374573173489,-0.54074009915125,0.373761008378957,-0.243179867781463,-0.542224745810162,-0.499291570106446,0.776065488038456,-0.734565499161965,0.00572816907696417,-0.309329287187585,0.826624013309902,0.557144184659794,0.100822956756897,-0.547172064095609,1.20478426648671,0.224076843328962,0.575713869671432,0.742102977782644,-0.466386227142669
"BG002L2",0.403275222845314,1.9417086537241,1.00983941140037,0.726303884071124,-0.0560487459653426,-0.405375727813423,-0.505796373313109,-0.134139594212797,-0.358532851712264,-0.61198348366645,0.225646643599039,0.239214142954947,-0.183238718512624,-0.410511301296985,-0.00886695420019241,-0.197518828064622,0.953448256035002,-0.67520299631225,0.830664240773969,-0.298893482435122,0.339668057981789,0.345770493452315,-0.612496360431692
"BG003L2",1.33106421569733,1.50459084767368,0.671376698151849,0.700490061894939,-0.51453055284763,-0.214859310839031,-0.0791160925951838,-0.159801819806329,-0.439625874471529,-0.466158040949853,0.461002550730717,-2.14072710420908,0.0509456560960967,-0.171159473696266,0.540781673263225,-0.0153405266856659,-0.00524832076717996,-0.743057618826205,0.0711120690079061,-0.0906891721895643,1.07020867624795,-0.354579676984542,-0.676779094685488
"BG004L2",0.521804654333721,1.72352535136556,0.820611654545283,0.720929160499486,-0.297114644889472,-0.168845867430761,-0.323169839711744,0.069341661483612,-0.49503009094761,-0.676572126000897,0.808132324026037,-0.16230386245723,-0.0936057375127615,-0.325414634183273,0.115839319358456,-0.112554761686265,-0.397510340990049,-0.723375187954015,1.3612738768117,0.357866972589736,-0.00586392706170108,0.583790516369239,-0.925768997338158
"BG005L1",-0.63071716713662,-0.609120008345498,-0.383339228051387,0.108711054855588,-0.381750792988043,0.389178008616041,-0.461396883422888,-0.327918175570412,0.0516080781704504,-0.37685442069058,1.00579049080434,-0.0482204788466927,-0.247594286750138,-0.0480923156518191,-0.476682374291607,-0.606645248732251,-1.21537851231613,-0.901449993408905,1.0943647155127,1.27954369985661,0.640911486539561,1.8147296804401,-0.891739332577561
"BG006L2",-0.414076222624997,-0.538628006754854,-0.29929576151424,0.153556971437888,0.252835966058723,0.383486748316252,-0.354877204543673,-0.327918175570412,-0.582152951651614,-0.203743837322874,1.21051890060475,0.145521683174934,-0.256967924557812,-0.0875199277633686,-0.688540595641687,0.575161331409054,-0.484282035979845,-0.739757711680352,0.904412579399886,-0.870428466940748,0.722322323494654,0.568035974787482,-0.779585017831299
"BG007L2",-0.648936236414284,-0.725250250485004,-0.293432735605574,0.14092345526024,-0.151545222599307,0.386143223872291,-0.790557945014896,-0.327918175570412,-0.265409251135972,-0.535293970518708,-0.49018301030629,-0.254566580715673,-0.293158405749705,-0.347825917556791,-0.63536124904251,-0.819191180329329,-1.26300405408022,-0.844384446186086,0.44261731938131,-0.222662883953459,0.146524409991234,0.954214065859026,-0.683297478438883
"BG008L2",0.31176666703496,1.53123362097548,0.211738427254042,0.699632138279916,0.048559999566816,-0.0253742601342961,-0.373364884776239,-0.131681468614189,-0.179510151360063,-0.517754521297854,-0.547378565749501,-3.00095046521273,-0.119725651560711,-0.236113112006491,0.0132396695683795,-0.215306335451308,-0.966201880641961,-0.74328965915234,0.495982115334762,-0.146333817667304,-0.453845637716334,-1.45853875634509,-0.887096477334458
